index	selection_bucket	source_kind	source_split	source_partition	class_ids	source_image	output_image	source_sha256	source_width	source_height	scale	pad_left	pad_top
1436	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_tilt_0420-37_27-178&467_347&675-331&675_178&557_194&467_347&585-0_0_23_30_22_32_27-46-118.jpg	finetune_quant_dataset/quant_1436.jpg	924CDE7AC8851D077E0F9C6E003D3F05D39E5CBDB8382D4AB8B9FF6434D40D0F	720	1160	0.551724137931	121	0
1437	other_all	special	train	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤C0775警.jpg	finetune_quant_dataset/quant_1437.jpg	1E50798D1C4C2193E5419084381EE278A7CC5231A90294D3C5E4ACC5A6463282	1600	1200	0.4	0	80
1438	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_016527777777777777-90_258-231&478_469&548-469&539_243&548_231&482_465&478-0_0_3_27_25_25_29_29-94-104.jpg	finetune_quant_dataset/quant_1438.jpg	295D0C2D325A144DBB208C45A699BE571AE4E088081B97891240143EAD0DB1AB	720	1160	0.551724137931	121	0
1439	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1104.jpg	finetune_quant_dataset/quant_1439.jpg	1C9C65B10BBC4E478DAE460CB2154391C5294CD727DF2B9A8C510E660D0C9014	1920	1080	0.333333333333	0	140
1440	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1612.jpg	finetune_quant_dataset/quant_1440.jpg	D3AF0F791D87E40F8110DDA1DF697BD93751ACAC4065DAB7545E1334570E654B	1920	1080	0.333333333333	0	140
1441	other_all	special	train	澳门出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\澳门出入境车牌\粤ZL445澳.jpg	finetune_quant_dataset/quant_1441.jpg	CD1F78E26DDE57C36A3BAE4CBE8593A15DE568A17B8705C1419A3BB28004F466	1600	1200	0.4	0	80
1442	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_30192578125-91_90-233&460_494&535-493&535_237&528_233&461_494&460-0_0_3_27_26_31_27_31-100-193.jpg	finetune_quant_dataset/quant_1442.jpg	AB6668D0200143A1F4BDA3B7C36F765AA47AE7DD8AE17D86C7C33FE7C9A3DF04	720	1160	0.551724137931	121	0
1443	blue	old	train	train	0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0750.jpg	finetune_quant_dataset/quant_1443.jpg	A19923A2A0DB562CDF7A37D86B1C1F66F53C6E7465C256E7285BFCFE47C8331F	1920	1080	0.333333333333	0	140
1444	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1034.jpg	finetune_quant_dataset/quant_1444.jpg	4AFCB2687522C23C32AE80661EA6A09937489B1FD9DD5ACE3ED0341CBC342544	1920	1080	0.333333333333	0	140
1445	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0768.jpg	finetune_quant_dataset/quant_1445.jpg	F7D10A37F5413D087828F17A5ED00B52C5CB02349195B78C65F35FCDFDB7BF84	1920	1080	0.333333333333	0	140
1446	other_all	special	train	澳门出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\澳门出入境车牌\粤Z3837澳.jpg	finetune_quant_dataset/quant_1446.jpg	6B2351B1889ED23F2C12BD2B92345324F5CE9154DDF7618DDB03BACAD9491864	1600	1200	0.4	0	80
1447	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_3017413194444444443-90_94-199&469_435&543-435&542_209&543_199&472_431&469-0_0_3_24_29_31_30_30-199-55.jpg	finetune_quant_dataset/quant_1447.jpg	60E2BC332D550BDFC2CF91821039EA74A0E6E58A54244646D071B878657EAEB4	720	1160	0.551724137931	121	0
1448	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_challenge_0139-1_0-283&454_452&523-452&518_285&523_283&459_450&454-0_0_0_5_31_26_29-201-12.jpg	finetune_quant_dataset/quant_1448.jpg	008068702F40EC3111EEC55233697DF7CFAF7BCD41A0D065CB02EC8C63C4B666	720	1160	0.551724137931	121	0
1449	blue	old	train	train	0,0,0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_58_0655.jpg	finetune_quant_dataset/quant_1449.jpg	B26CAB893E0F9CCE960979D9412A600078BAC6E1E9ED694CC41B55607E8C452D	1920	1080	0.333333333333	0	140
1450	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_65_0733.jpg	finetune_quant_dataset/quant_1450.jpg	B6FC5FE5FBE5B26F16D2529528197F101A16C4B369B54B26B878ABA8A7D506C4	1920	1080	0.333333333333	0	140
1451	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0210373263889-89_263-203&334_465&415-462&408_212&415_203&341_465&334-0_0_3_24_29_33_30_33-88-111.jpg	finetune_quant_dataset/quant_1451.jpg	11FFBF0A93093257ACA0023657421F59E7689C4D11B35EAB9AC87D23C10DCC13	720	1160	0.551724137931	121	0
1452	other_all	old	train	train	0,3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0716.jpg	finetune_quant_dataset/quant_1452.jpg	B2EB1690F99D0400366CF18717024791AD6B23D0EEA287A4564A7B5CE678B097	1600	1200	0.4	0	80
1453	other_all	special	val	教练车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\教练车牌\粤S8587学.jpg	finetune_quant_dataset/quant_1453.jpg	511D9F5CEE026946DE85957BEC2F82C61DBF85311BA628D9189D59A6F18916F9	1600	1200	0.4	0	80
1454	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (142).jpg	finetune_quant_dataset/quant_1454.jpg	5FB32C8E3D5EF0BAC306510B3C93C19636CE13427E77AC10A8C0312BA8F3DF9E	1628	1236	0.39312039312	0	77
1455	other_all	special	train	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤03361警.jpg	finetune_quant_dataset/quant_1455.jpg	14DEF4A193FFEDD35FCBE3252E2D1BB5D29FC7AB7D2E501584D71B6F2950BCD1	1600	1200	0.4	0	80
1456	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0293598090278-90_261-166&400_492&491-492&491_178&489_166&400_490&402-0_0_3_24_33_29_30_29-98-20.jpg	finetune_quant_dataset/quant_1456.jpg	0697458BF34360ED8F27CAA1DA423096428A93D321B9DA00A26120FC209009AD	720	1160	0.551724137931	121	0
1457	blue	old	train	train	0,0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0272.jpg	finetune_quant_dataset/quant_1457.jpg	19B2F6CCD14D7D4335FE7A7DD5841FB0B2DB9C2C11BB8415742266F3777F8665	1600	1200	0.4	0	80
1458	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1660.jpg	finetune_quant_dataset/quant_1458.jpg	B5DF1DA464838655C6D1AA32927648E3170648C988430533EBDCCBA12EFB79CF	1920	1080	0.333333333333	0	140
1459	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤Z2779港.jpg	finetune_quant_dataset/quant_1459.jpg	C29CAC8D5B06BAF1BF7B8F17CE1915E0C9BF79432354139D23B11494C8F55959	1600	1200	0.4	0	80
1460	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_54_0820.jpg	finetune_quant_dataset/quant_1460.jpg	B1AD0E19F109A82981C8B4F9E43AFC8FC9510D18C943B1C0121205111FC7E3AB	1600	1200	0.4	0	80
1461	blue	old	train	train	0,0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_39_0655.jpg	finetune_quant_dataset/quant_1461.jpg	20436AAEFA195973DD74E589ACEBBD0395474854FC31548792F7144ECA8681B5	1600	1200	0.4	0	80
1462	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_62_0151.jpg	finetune_quant_dataset/quant_1462.jpg	BC721225E15A7C4AADBFF194028F6843FBCCADF4AFC94D2175DB49012A2FC2F6	1920	1080	0.333333333333	0	140
1463	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_05565212673611111-89_266-150&420_581&550-575&541_159&550_150&433_581&420-0_0_3_24_26_29_30_33-172-137.jpg	finetune_quant_dataset/quant_1463.jpg	B98A809B71A5B241FB3A9C32E73E4BFE0AA4B1FFCBAA8B4BCDE41B1D94FBC57C	720	1160	0.551724137931	121	0
1464	blue	old	train	train	0,0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_62_1915.jpg	finetune_quant_dataset/quant_1464.jpg	EB32A2E9C3AB763ECA41B0418DC1D26F13608F6EE32DD879D8A3941F9D71D3BB	1920	1080	0.333333333333	0	140
1465	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_00875-90_266-279&430_447&482-446&482_279&482_282&430_447&430-0_1_3_24_27_27_29_26-173-50.jpg	finetune_quant_dataset/quant_1465.jpg	CF95EF450E6EA26E0913D32D5CF8D6974832A2D48EBA83D460611AD677836105	720	1160	0.551724137931	121	0
1466	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_weather_0204-5_29-290&517_501&598-501&598_317&579_290&517_474&536-0_0_16_26_17_32_31-98-100.jpg	finetune_quant_dataset/quant_1466.jpg	34999F2B26322E1B88FFC6355EEF096F6A5B145169DDE6966528B8BB92CE6A2A	720	1160	0.551724137931	121	0
1467	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0271549479167-92_94-179&474_470&569-470&569_188&555_179&474_468&481-0_0_3_25_32_32_32_29-165-300.jpg	finetune_quant_dataset/quant_1467.jpg	988C85EBADE819A9BBF06EFFF5508B9B0BE6E12146BAC49C45975FC1B4614D6C	720	1160	0.551724137931	121	0
1468	other_all	old	train	train	0,3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0677.jpg	finetune_quant_dataset/quant_1468.jpg	6AE1BFB3E184DA52E2876C19D81E1134A10F3241777ABF2CB5E37BC09D14C154	1920	1080	0.333333333333	0	140
1469	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_302769097222222222-90_92-207&494_497&590-495&586_207&590_209&494_497&495-10_0_3_24_32_26_32_32-132-190.jpg	finetune_quant_dataset/quant_1469.jpg	69F44FC0EB32C9A63F4C6F77A5442EA76D9B88A1A004DB16D9ADD1C5C6880FB4	720	1160	0.551724137931	121	0
1470	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1765.jpg	finetune_quant_dataset/quant_1470.jpg	869A70B9C8686AEA0D73217748CD5B96007AFC9C3D6E9434DC73AAFEC124791A	1920	1080	0.333333333333	0	140
1471	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_46_0519.jpg	finetune_quant_dataset/quant_1471.jpg	E4830647C2AA76B802010B699EB37C77F9A999AB4D42F21ABA2419DE705445A6	1920	1080	0.333333333333	0	140
1472	other_all	special	test	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤C0656警.jpg	finetune_quant_dataset/quant_1472.jpg	00C8E504136C350D1F788EEEAE62D0E4898DAC1212FB8812F827BE7AF3006EA0	1600	1200	0.4	0	80
1473	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_65_0193.jpg	finetune_quant_dataset/quant_1473.jpg	ACF2BD1CDCAB0A4C8B9EE0F27C1D00421EDB0C7090FCF4AB13194987DD20A324	1600	1200	0.4	0	80
1474	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0223.jpg	finetune_quant_dataset/quant_1474.jpg	796469FC7F91C30C7323EC390C42FBFA05AC72D8C4EA24202DC3F72F6A48CE80	1600	1200	0.4	0	80
1475	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_44_0835.jpg	finetune_quant_dataset/quant_1475.jpg	B4393187C05C797D4F2B9B6A20A6559D062F856A5EE3E99C89F6CBFF22E35854	1920	1080	0.333333333333	0	140
1476	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_3023203125-91_98-220&409_484&497-484&497_235&489_220&413_475&409-0_0_3_27_32_33_33_26-133-346.jpg	finetune_quant_dataset/quant_1476.jpg	1CF433F228DF9C99E6E8C1BD7F045664900D20C72417E2ADBA4F9BB835B40EDD	720	1160	0.551724137931	121	0
1477	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_tilt_0316-15_19-361&307_566&436-561&380_361&436_366&363_566&307-14_0_32_20_29_32_25-89-44.jpg	finetune_quant_dataset/quant_1477.jpg	15CB1FBBF41EC76D1643C44F28CFE5B0B965054C21F297623B9881A9A748BCFB	720	1160	0.551724137931	121	0
1478	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_302896050347222222-88_95-241&456_555&549-552&536_241&549_245&466_555&456-0_0_3_24_31_24_32_30-150-111.jpg	finetune_quant_dataset/quant_1478.jpg	48041726D97E17999F0B298F34BB394FD22ACF65C8FB9F543C5F86B59F7EB352	720	1160	0.551724137931	121	0
1479	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0397.jpg	finetune_quant_dataset/quant_1479.jpg	EF60DCCA676AF8B9933F218C94A547A4C008D2E6DE7C23CBA5A36F88D47A6D63	1600	1200	0.4	0	80
1480	other_all	special	train	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤S1175警.jpg	finetune_quant_dataset/quant_1480.jpg	399722FDF94D0C1A990169CD2F1F00BDE9080AF6E5BA060F64140396695BFE2D	1600	1200	0.4	0	80
1481	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤Z843Z港.jpg	finetune_quant_dataset/quant_1481.jpg	2648D25454063CCDFFF2E827E536E43CB3B7B4C8A844B24D06FC24EE8B2EBBCB	1600	1200	0.4	0	80
1482	other_all	special	train	教练车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\教练车牌\粤S3930学.jpg	finetune_quant_dataset/quant_1482.jpg	B22333D9DF7AF1D4BD5DACACDF56E1968B18B7F76EB05D646E515593AA1CF351	1600	1200	0.4	0	80
1483	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_47_0940.jpg	finetune_quant_dataset/quant_1483.jpg	2105E55A49BBDAFA63EA773A4FC059EE9DFEA9054D468034AE68CC650E0AB85F	1920	1080	0.333333333333	0	140
1484	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0584.jpg	finetune_quant_dataset/quant_1484.jpg	1454E633C6E1CEF8CF40DB904AE30CBDEF6D394796B017FB7FB3DB5F9AD59B7F	1920	1080	0.333333333333	0	140
1485	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0307.jpg	finetune_quant_dataset/quant_1485.jpg	19A65B11E98229FFAA6A7B9B5A2FCD18C68B50A5D375499D27D2CB8C468CF9E0	1920	1080	0.333333333333	0	140
1486	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_3025625-91_103-210&450_498&540-498&540_230&531_210&455_481&450-0_0_3_24_28_24_31_30-72-205.jpg	finetune_quant_dataset/quant_1486.jpg	3BA07E8F04425CCFE187C135FC3894859938704D4DC5F3CAC4C695A8546B8095	720	1160	0.551724137931	121	0
1487	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_db_0354-0_4-237&476_482&597-482&597_245&593_237&476_474&480-0_0_20_0_27_30_27-198-10.jpg	finetune_quant_dataset/quant_1487.jpg	3F1E397E5D7F112AC1DC779AF5820BA6CF2E9680A22736B1186A46FD265026B8	720	1160	0.551724137931	121	0
1488	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_54_0056.jpg	finetune_quant_dataset/quant_1488.jpg	2E472BFDA21626F671D6E263D391077198B9DE90230F652D80A9231122F83E42	1600	1200	0.4	0	80
1489	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_01796875-90_266-206&410_436&489-426&489_206&489_211&410_436&413-0_0_3_24_33_33_33_25-152-13.jpg	finetune_quant_dataset/quant_1489.jpg	A8B888E1A16551636583F7B154BE1DC2D784C67309AE9941BA91E44FED20696D	720	1160	0.551724137931	121	0
1490	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0270703125-90_267-195&419_492&511-492&511_198&511_195&421_489&419-0_0_3_24_24_27_26_32-105-104.jpg	finetune_quant_dataset/quant_1490.jpg	A11ADAD2B2352ABE97F5A64E90934F1FFE7A86BCC50779535AFF25A1E8E420FF	720	1160	0.551724137931	121	0
1491	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0632.jpg	finetune_quant_dataset/quant_1491.jpg	A5A3CD903AB56BCB8BAA90F1BE31A9504C4D5976141E359DF139F0C098E1F77C	1920	1080	0.333333333333	0	140
1492	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_db_0511-16_10-320&477_592&634-583&634_320&556_329&477_592&555-0_0_15_10_32_33_30-34-4.jpg	finetune_quant_dataset/quant_1492.jpg	F510BCA5F28AC4621E8B773D5BD395C40801FD4085FF98BBB4345E29A2EDC528	720	1160	0.551724137931	121	0
1493	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_304-91_91-135&439_519&544-517&544_143&536_135&439_519&448-0_0_3_24_27_32_31_31-72-141.jpg	finetune_quant_dataset/quant_1493.jpg	4CE8522CE4FF8F30DC51FDFD886F655DEC97C7D35483F9A5A1E93B9A04754EB2	720	1160	0.551724137931	121	0
1494	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_62_0302.jpg	finetune_quant_dataset/quant_1494.jpg	66E1B511DA4BA74A7F3FBA227067B18F426F263F12D31727B1E68DB95DD84BEB	1920	1080	0.333333333333	0	140
1495	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0213888888889-88_90-286&422_542&506-540&501_286&506_286&432_542&422-0_0_3_24_26_25_30_27-93-36.jpg	finetune_quant_dataset/quant_1495.jpg	36FA975CEE25A84E47898FDA79DA5FE0C45A502D9B0654AD4F5F958DABDA1454	720	1160	0.551724137931	121	0
1496	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_blur_0469-19_17-273&419_497&594-494&594_273&515_276&419_497&498-0_0_2_22_26_25_28-30-3.jpg	finetune_quant_dataset/quant_1496.jpg	B87FECA48711327566B37E9A495B1F3E17E8796CA186455556032AFE5B3D6A16	720	1160	0.551724137931	121	0
1497	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0710.jpg	finetune_quant_dataset/quant_1497.jpg	0F600106DC615EFDCAACEF21EBDFA0BD30BF4F0D50379A5CB1D093C4D57E46DA	1920	1080	0.333333333333	0	140
1498	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0179861111111-90_269-244&438_468&519-468&509_245&519_244&442_465&438-0_0_3_24_31_30_29_32-159-128.jpg	finetune_quant_dataset/quant_1498.jpg	FDCEE808B6EFBD63468358AE07E240B85AE7FF98480F0207493C6410DC662FBB	720	1160	0.551724137931	121	0
1499	other_all	special	train	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤C5058警.jpg	finetune_quant_dataset/quant_1499.jpg	01F9F445C6D25E841FB519001800B8B1BDE8620B899CE9D3337B33AD91B50F30	1600	1200	0.4	0	80
1500	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_fn_0078-5_24-308&520_415&581-415&581_326&572_308&520_397&529-0_0_3_31_26_24_11-118-14.jpg	finetune_quant_dataset/quant_1500.jpg	ACFA844C358D90BFC00D3CA799E7FF055AA16F07A36FC4306422EBBDA0B5343F	720	1160	0.551724137931	121	0
1501	other_all	old	train	train	0,3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1748.jpg	finetune_quant_dataset/quant_1501.jpg	9685865878BCC60B8624DDAEE9C928FD8AD527B26F77A5DBD14202AC88954D11	1920	1080	0.333333333333	0	140
1502	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1781.jpg	finetune_quant_dataset/quant_1502.jpg	A8A3D9609B0B7BA953F097AE9287D83335083A13D146B4E35725D449231BCC57	1920	1080	0.333333333333	0	140
1503	other_all	old	train	train	0,3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0636.jpg	finetune_quant_dataset/quant_1503.jpg	910247620D66921F9E9D0E4798A9522F830739C3BFD1DB7FF80A35202805BAD1	1920	1080	0.333333333333	0	140
1504	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_015625-90_268-250&425_475&495-473&492_252&495_250&427_475&425-0_0_3_24_29_26_26_32-225-21.jpg	finetune_quant_dataset/quant_1504.jpg	7691401F52C98BCEF3D7A3BF80DEFEF76B102CDD3E952771F28A2529522FDAAD	720	1160	0.551724137931	121	0
1505	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_42_0012.jpg	finetune_quant_dataset/quant_1505.jpg	F1E5C7BA97DC6FA566DF50E491D253A2B405C02AC8B638D73AB7C04051EE66AB	1920	1080	0.333333333333	0	140
1506	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1641.jpg	finetune_quant_dataset/quant_1506.jpg	B8CB834F0B0FC841D9CF75E50C62138D3DF59D0A961924FBDD73CD37AC670135	1920	1080	0.333333333333	0	140
1507	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤Z4J37港.jpg	finetune_quant_dataset/quant_1507.jpg	7237D4476EF2294FF2065F4B1E47A33C31C6EC6F48DF782F14235EA54A0C1F22	1600	1200	0.4	0	80
1508	other_all	special	train	教练车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\教练车牌\粤S4332学.jpg	finetune_quant_dataset/quant_1508.jpg	FB72E70A92857292F5EF0D6BEC2457EBE6D36761200D08ACD0545450A33FF972	1600	1200	0.4	0	80
1509	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (582).jpg	finetune_quant_dataset/quant_1509.jpg	B53E23C0023595A8893FC6DFC79BA930639EBBD012C6672920DB079D816770F6	1628	1236	0.39312039312	0	77
1510	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_rotate_0699-27_9-165&419_427&642-427&525_199&642_165&536_393&419-0_0_0_29_30_24_6-164-57.jpg	finetune_quant_dataset/quant_1510.jpg	F1FE3715E8062044AF8DBC79A496668C84CF12D6316FD5749C0483FDC0A1D899	720	1160	0.551724137931	121	0
1511	other_all	special	train	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤C0669警.jpg	finetune_quant_dataset/quant_1511.jpg	8F00FF4BDB32AC0EB329A4D87E6EC8E19F00B5E6171D77E4CD222DD9A13FD02E	1600	1200	0.4	0	80
1512	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (714).jpg	finetune_quant_dataset/quant_1512.jpg	A8498474E935244069FF8880EB1F6AA4D6AF67723828E69F51CB13BBBFE56276	1628	1236	0.39312039312	0	77
1513	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_base_0178879310345-83_94-375&431_571&527-584&508_380&536_376&462_580&434-0_0_25_26_30_8_25-131-54.jpg	finetune_quant_dataset/quant_1513.jpg	B1574A30A415E05B1F5E8115EF38FD527FD89B38708AF3C0C80EC0CAC22A49B5	720	1160	0.551724137931	121	0
